Festival,Year,Track,Track slug,Title,Brand,Agency,Category,Award,Board image,Entry URL,Permalink
Spikes Asia,2026,Outdoor,outdoor,RENAULT KIGER GAMING OOH,RENAULT,SAATCHI & SAATCHI INDIA,Technology,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/2866804336034b4c80c8502a7f580aa5?quality=85&format=webp,https://www.lovethework.com/work/entries/renault-kiger-gaming-ooh-770492,/awards/spikes_asia/2026/campaigns/renault-kiger-gaming-ooh-renault-saatchi-and-saatchi-india-2026-3/
Spikes Asia,2026,Outdoor,outdoor,RUNWAY TO HOME,NATIONAL CENTER FOR THE RIGHTS OF THE CHILD,DAEHONG COMMUNICATIONS,Standard Sites,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/25627e69147c47cfb3f50e1c31aac766?quality=85&format=webp,https://www.lovethework.com/work/entries/runway-to-home-772837,/awards/spikes_asia/2026/campaigns/runway-to-home-national-center-for-the-rights-of-the-child-daehong-communications-2026/
Spikes Asia,2026,Outdoor,outdoor,OREO MILKY WAY DUNK,OREO,LEO INDONESIA,Special Build,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/d33c5d7be31741ed8374d2828c6a6c1a?quality=85&format=webp,https://www.lovethework.com/work/entries/oreo-milky-way-dunk-771075,/awards/spikes_asia/2026/campaigns/oreo-milky-way-dunk-oreo-leo-indonesia-2026-5/
Spikes Asia,2026,Outdoor,outdoor,BROTHEL PIMP,KOREAN NATIONAL POLICE AGENCY,CHEIL WORLDWIDE,Not-for-profit / Charity / Government,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/e3df5939a1a14cacbe096139efd76c67?quality=85&format=webp,https://www.lovethework.com/work/entries/brothel-pimp-772636,/awards/spikes_asia/2026/campaigns/brothel-pimp-korean-national-police-agency-cheil-worldwide-2026/
Spikes Asia,2026,Outdoor,outdoor,FLIPKART- LINE SEVAK,FLIPKART,McCANN INDIA,Breakthrough on a Budget,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/ccff06640f764678a6b8ddc4e11d66de?quality=85&format=webp,https://www.lovethework.com/work/entries/flipkart-line-sevak-771191,/awards/spikes_asia/2026/campaigns/flipkart-line-sevak-flipkart-mccann-india-2026-6/
Spikes Asia,2026,Outdoor,outdoor,MASTERPEACE PAIN-TING,FRASERS PROPERTY THAILAND,FRASERS PROPERTY,Interactive Experiences,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/c07da179b0c44231be71628d878a077c?quality=85&format=webp,https://www.lovethework.com/work/entries/masterpeace-pain-ting-770571,/awards/spikes_asia/2026/campaigns/masterpeace-pain-ting-frasers-property-thailand-frasers-property-2026/
Spikes Asia,2026,Outdoor,outdoor,"LOOK UP, LONDON",SAMSUNG,CHEIL WORLDWIDE,Special Build,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/f76fba9b5fee4edd9b0e4fd846e31e23?quality=85&format=webp,https://www.lovethework.com/work/entries/look-up-london-769518,/awards/spikes_asia/2026/campaigns/look-up-london-samsung-cheil-worldwide-2026/
Spikes Asia,2026,Outdoor,outdoor,SANGSOM PIXEL BAR,SANGSOM,SOUR BANGKOK,Special Build,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/cb067af643ad44e3a6ba8cd7b002492b?quality=85&format=webp,https://www.lovethework.com/work/entries/sangsom-pixel-bar-769481,/awards/spikes_asia/2026/campaigns/sangsom-pixel-bar-sangsom-sour-bangkok-2026/
Spikes Asia,2026,Outdoor,outdoor,THE SYNC AD,TOKUCHA,HAKUHODO,Standard Sites,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/22401656c803457ba4d5a602ad6da307?quality=85&format=webp,https://www.lovethework.com/work/entries/the-sync-ad-769539,/awards/spikes_asia/2026/campaigns/the-sync-ad-tokucha-hakuhodo-2026-2/
Spikes Asia,2026,Outdoor,outdoor,RENAULT KIGER GAMING OOH,RENAULT,SAATCHI & SAATCHI INDIA,Standard Sites,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/2866804336034b4c80c8502a7f580aa5?quality=85&format=webp,https://www.lovethework.com/work/entries/renault-kiger-gaming-ooh-770486,/awards/spikes_asia/2026/campaigns/renault-kiger-gaming-ooh-renault-saatchi-and-saatchi-india-2026-4/
Spikes Asia,2026,Outdoor,outdoor,AQUA FOR A BLESSED RAMADAN,AQUA,MOVING WALLS,Transit,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/3b72290a2f604aa78472b3a91a6399a0?quality=85&format=webp,https://www.lovethework.com/work/entries/aqua-for-a-blessed-ramadan-769591,/awards/spikes_asia/2026/campaigns/aqua-for-a-blessed-ramadan-aqua-moving-walls-2026/
Spikes Asia,2026,Outdoor,outdoor,HAIER FLOOR PLAN DISHWASHER,HAIER,TBWA\NEW ZEALAND,Consumer Goods,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/04c22f40c20949b3bb60a5e769d44fdb?quality=85&format=webp,https://www.lovethework.com/work/entries/haier-floor-plan-dishwasher-770482,/awards/spikes_asia/2026/campaigns/haier-floor-plan-dishwasher-haier-tbwanew-zealand-2026/
Spikes Asia,2026,Outdoor,outdoor,STOP THE STIGMA,CANNABIS CLINIC,ABEL,Healthcare,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/c7435e88db304739a2e4476c59b86d84?quality=85&format=webp,https://www.lovethework.com/work/entries/stop-the-stigma-773105,/awards/spikes_asia/2026/campaigns/stop-the-stigma-cannabis-clinic-abel-2026-2/
Spikes Asia,2026,Outdoor,outdoor,50 BENCHES,MCDONALD'S HONG KONG,BBDO HONG KONG,Interactive Experiences,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/84fba874ad024a5183367ecf640f4dae?quality=85&format=webp,https://www.lovethework.com/work/entries/50-benches-770477,/awards/spikes_asia/2026/campaigns/50-benches-mcdonalds-hong-kong-bbdo-hong-kong-2026/
Spikes Asia,2026,Outdoor,outdoor,AUNTIE'S WORDS,TINDER JAPAN,FIELD MANAGEMENT EXPAND INC.,Use of Humour,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/bcbb737104b349dcb1f16c8ef8eb7102?quality=85&format=webp,https://www.lovethework.com/work/entries/aunties-words-769538,/awards/spikes_asia/2026/campaigns/aunties-words-tinder-japan-field-management-expand-inc-2026-2/
Spikes Asia,2026,Outdoor,outdoor,THE UNLUCKY NUMBERS SHOP,WHOSCALL,DENTSU CREATIVE THAILAND,Single-market Campaign,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/33c480d90eba47b6a0eb10d4569417a4?quality=85&format=webp,https://www.lovethework.com/work/entries/the-unlucky-numbers-shop-769493,/awards/spikes_asia/2026/campaigns/the-unlucky-numbers-shop-whoscall-dentsu-creative-thailand-2026-3/
Spikes Asia,2026,Outdoor,outdoor,HEINEKEN F1 RIVER RUN,HEINEKEN,LEO,Live Advertising & Events,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/1c4f8dfa0b5447c0a6f9834c2542c5c7?quality=85&format=webp,https://www.lovethework.com/work/entries/heineken-f1-river-run-770756,/awards/spikes_asia/2026/campaigns/heineken-f1-river-run-heineken-leo-2026/
Spikes Asia,2026,Outdoor,outdoor,WHEN THE EVERYDAY TURNS URGENT,ST JOHN WA,ST JOHN WA,Market Disruption,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/115183e1766947978fe1aa62aae8f13b?quality=85&format=webp,https://www.lovethework.com/work/entries/when-the-everyday-turns-urgent-770816,/awards/spikes_asia/2026/campaigns/when-the-everyday-turns-urgent-st-john-wa-st-john-wa-2026-2/
Spikes Asia,2026,Outdoor,outdoor,ROSE PETAL - SUMMER CAMPAIGN,ROSE PETAL,PACKAGES CONVERTORS LIMITED,Ambient Outdoor,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/d666d4e232bb4b1e90a02c723025100a?quality=85&format=webp,https://www.lovethework.com/work/entries/rose-petal-summer-campaign-772839,/awards/spikes_asia/2026/campaigns/rose-petal-summer-campaign-rose-petal-packages-convertors-limited-2026/
Spikes Asia,2026,Outdoor,outdoor,PONKU ON PRO,APPLE,TBWA\MEDIA ARTS LAB,Standard Sites,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/1150cbd270f74346ae981f15bcd98b24?quality=85&format=webp,https://www.lovethework.com/work/entries/ponku-on-pro-769524,/awards/spikes_asia/2026/campaigns/ponku-on-pro-apple-tbwamedia-arts-lab-2026/
Spikes Asia,2026,Outdoor,outdoor,A MAHA MOVEMENT AT THE MAHA KUMBH,COCA-COLA,WEBER SHANDWICK,Corporate Purpose & Social Responsibility,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/d3e4692a00d44c2cb745b90a622cfafd?quality=85&format=webp,https://www.lovethework.com/work/entries/a-maha-movement-at-the-maha-kumbh-770810,/awards/spikes_asia/2026/campaigns/a-maha-movement-at-the-maha-kumbh-coca-cola-weber-shandwick-2026-3/
Spikes Asia,2026,Outdoor,outdoor,ABSOLUT MOVE LIKE HARING,ABSOLUT VODKA,DENTSU CREATIVE,Interactive Experiences,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/6855ee6f118a49038df06d50610fbc6b?quality=85&format=webp,https://www.lovethework.com/work/entries/absolut-move-like-haring-770456,/awards/spikes_asia/2026/campaigns/absolut-move-like-haring-absolut-vodka-dentsu-creative-2026/
Spikes Asia,2026,Outdoor,outdoor,HANGEUL TRUCK,SAMSUNG,CHEIL WORLDWIDE,Special Build,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/dd40dcec58544240b493d681b8e09117?quality=85&format=webp,https://www.lovethework.com/work/entries/hangeul-truck-769528,/awards/spikes_asia/2026/campaigns/hangeul-truck-samsung-cheil-worldwide-2026-2/
Spikes Asia,2026,Outdoor,outdoor,MASTERCARD NZ - TAP & GROW CAMPAIGN,MASTERCARD SERVICES,MASTERCARD SERVICES,Transit,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/f0ae91e652604ca6b60c101418c32474?quality=85&format=webp,https://www.lovethework.com/work/entries/mastercard-nz-tap-grow-campaign-770945,/awards/spikes_asia/2026/campaigns/mastercard-nz-tap-and-grow-campaign-mastercard-services-mastercard-services-2026/
Spikes Asia,2026,Outdoor,outdoor,AUNTIE'S WORDS,TINDER JAPAN,FIELD MANAGEMENT EXPAND INC.,Local Brand,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/bcbb737104b349dcb1f16c8ef8eb7102?quality=85&format=webp,https://www.lovethework.com/work/entries/aunties-words-769597,/awards/spikes_asia/2026/campaigns/aunties-words-tinder-japan-field-management-expand-inc-2026-3/
Spikes Asia,2026,Outdoor,outdoor,SUNDAE,MCDONALD'S,MCCANN NEW ZEALAND,"Travel, Leisure, Retail, Restaurants & Fast Food Chains",Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/0acf1219a4b24c85aec5033a55926c55?quality=85&format=webp,https://www.lovethework.com/work/entries/sundae-769560,/awards/spikes_asia/2026/campaigns/sundae-mcdonalds-mccann-new-zealand-2026/
Spikes Asia,2026,Outdoor,outdoor,GARNIER SUPER UV WITH TIKTOK OUT OF PHONE,GARNIER L'OREAL,DIVE BILLBOARDS,Interactive/Dynamic Digital Screens,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/d875b4297ac44a1b90b44fb8f952f612?quality=85&format=webp,https://www.lovethework.com/work/entries/garnier-super-uv-with-tiktok-out-of-phone-771470,/awards/spikes_asia/2026/campaigns/garnier-super-uv-with-tiktok-out-of-phone-garnier-loreal-dive-billboards-2026/
Spikes Asia,2026,Outdoor,outdoor,A.I. IRRESPONSIBLY,BREWLANDER,BLKJ HAVAS,Breakthrough on a Budget,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/74c0ab4b898e40b5b74bf9f34540f4aa?quality=85&format=webp,https://www.lovethework.com/work/entries/ai-irresponsibly-770802,/awards/spikes_asia/2026/campaigns/ai-irresponsibly-brewlander-blkj-havas-2026-6/
Spikes Asia,2026,Outdoor,outdoor,BANK LOAN OFFICER,KOREAN NATIONAL POLICE AGENCY,CHEIL WORLDWIDE,Not-for-profit / Charity / Government,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/3fd587a1042546c6b02013a03f8175bc?quality=85&format=webp,https://www.lovethework.com/work/entries/bank-loan-officer-773042,/awards/spikes_asia/2026/campaigns/bank-loan-officer-korean-national-police-agency-cheil-worldwide-2026/
Spikes Asia,2026,Outdoor,outdoor,ACTROLOGY CARD,MIRROR THAILAND,TREND VG3,Social Behaviour,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/a6a575ccf3144138b99bcc5c98281475?quality=85&format=webp,https://www.lovethework.com/work/entries/actrology-card-772842,/awards/spikes_asia/2026/campaigns/actrology-card-mirror-thailand-trend-vg3-2026-3/
Spikes Asia,2026,Outdoor,outdoor,LA VIE - FROM A SIP TO A HOLISTIC MENTAL WELLBEING OF VIETNAM,LA VIE,THE PURPOSE GROUP,Social Behaviour,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/753bfce8938f411683004a72be58f40c?quality=85&format=webp,https://www.lovethework.com/work/entries/la-vie-from-a-sip-to-a-holistic-mental-wellbeing-of-vietnam-770604,/awards/spikes_asia/2026/campaigns/la-vie-from-a-sip-to-a-holistic-mental-wellbeing-of-vietnam-la-vie-the-purpose-group-2026-4/
Spikes Asia,2026,Outdoor,outdoor,HOWEVER IT DIES,MOBILEMUSTER,ENIGMA,Special Build,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/390e191212e44f94a56210303de48ef0?quality=85&format=webp,https://www.lovethework.com/work/entries/however-it-dies-771065,/awards/spikes_asia/2026/campaigns/however-it-dies-mobilemuster-enigma-2026/
Spikes Asia,2026,Outdoor,outdoor,14 FINGERS,KFC,HAVAS MALAYSIA,"Travel, Leisure, Retail, Restaurants & Fast Food Chains",Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/c67664aa9f1d4408ab6731dd1b7313bc?quality=85&format=webp,https://www.lovethework.com/work/entries/14-fingers-772834,/awards/spikes_asia/2026/campaigns/14-fingers-kfc-havas-malaysia-2026/
Spikes Asia,2026,Outdoor,outdoor,RENAULT KIGER GAMING OOH,RENAULT,SAATCHI & SAATCHI INDIA,Interactive Experiences,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/2866804336034b4c80c8502a7f580aa5?quality=85&format=webp,https://www.lovethework.com/work/entries/renault-kiger-gaming-ooh-770466,/awards/spikes_asia/2026/campaigns/renault-kiger-gaming-ooh-renault-saatchi-and-saatchi-india-2026-5/
Spikes Asia,2026,Outdoor,outdoor,13 FINGERS,KFC,HAVAS MALAYSIA,"Travel, Leisure, Retail, Restaurants & Fast Food Chains",Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/cd3dab9217f94f64a83b39dd5324aad5?quality=85&format=webp,https://www.lovethework.com/work/entries/13-fingers-769587,/awards/spikes_asia/2026/campaigns/13-fingers-kfc-havas-malaysia-2026/
Spikes Asia,2026,Outdoor,outdoor,YAMAL +10,ADIDAS,TBWA\CHINA,Single-market Campaign,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/c5ba48a6ef754a37a74021869591943c?quality=85&format=webp,https://www.lovethework.com/work/entries/yamal-10-769483,/awards/spikes_asia/2026/campaigns/yamal-10-adidas-tbwachina-2026/
Spikes Asia,2026,Outdoor,outdoor,ICONIC,SELECTA BEST SELLERS,SEVEN AD,Market Disruption,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/b6e165eea22f4722909b43ecf4ce1cf4?quality=85&format=webp,https://www.lovethework.com/work/entries/iconic-770825,/awards/spikes_asia/2026/campaigns/iconic-selecta-best-sellers-seven-ad-2026/
Spikes Asia,2026,Outdoor,outdoor,50 BENCHES,MCDONALD'S HONG KONG,BBDO HONG KONG,Ambient Outdoor,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/84fba874ad024a5183367ecf640f4dae?quality=85&format=webp,https://www.lovethework.com/work/entries/50-benches-770485,/awards/spikes_asia/2026/campaigns/50-benches-mcdonalds-hong-kong-bbdo-hong-kong-2026-2/
Spikes Asia,2026,Outdoor,outdoor,#BAZIRRAMADAN (WASTEFUL RAMADAN),MYSAVEFOOD,LEO,Cultural Engagement,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/f4413bc3e4054f04ba53fa21874f903c?quality=85&format=webp,https://www.lovethework.com/work/entries/bazirramadan-wasteful-ramadan-770960,/awards/spikes_asia/2026/campaigns/bazirramadan-wasteful-ramadan-mysavefood-leo-2026/
Spikes Asia,2026,Outdoor,outdoor,YOU'RE THE ONLY WINNER,CARE,VML,Healthcare,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/569d6fec61bc479d93349edc3e9f6db7?quality=85&format=webp,https://www.lovethework.com/work/entries/youre-the-only-winner-773043,/awards/spikes_asia/2026/campaigns/youre-the-only-winner-care-vml-2026/
Spikes Asia,2026,Outdoor,outdoor,GAMIFRIES,MCDONALD'S,BBH SINGAPORE,Breakthrough on a Budget,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/bdf7dd23ad57403198f47f192fa9c0db?quality=85&format=webp,https://www.lovethework.com/work/entries/gamifries-771004,/awards/spikes_asia/2026/campaigns/gamifries-mcdonalds-bbh-singapore-2026-5/
Spikes Asia,2026,Outdoor,outdoor,SUMO STOPS,PLAYSTATION 5,ATALI,Standard Sites,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/c96ceb7e81844fbebf5cd9effcf52a3b?quality=85&format=webp,https://www.lovethework.com/work/entries/sumo-stops-772838,/awards/spikes_asia/2026/campaigns/sumo-stops-playstation-5-atali-2026-2/
Spikes Asia,2026,Outdoor,outdoor,HAIER FLOOR PLAN FRIDGE,HAIER,TBWA\NEW ZEALAND,Consumer Goods,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/81f315aba89541418ed915e3a7d796d6?quality=85&format=webp,https://www.lovethework.com/work/entries/haier-floor-plan-fridge-770489,/awards/spikes_asia/2026/campaigns/haier-floor-plan-fridge-haier-tbwanew-zealand-2026/
Spikes Asia,2026,Outdoor,outdoor,BELTED JERSEYS,NEW ZEALAND TRANSPORT AGENCY - WAKA KOTAHI,FCB NEW ZEALAND,Social Behaviour,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/1f0293afccf847699b283cba845d0df0?quality=85&format=webp,https://www.lovethework.com/work/entries/belted-jerseys-770594,/awards/spikes_asia/2026/campaigns/belted-jerseys-new-zealand-transport-agency-waka-kotahi-fcb-new-zealand-2026/
Spikes Asia,2026,Outdoor,outdoor,THE BREATHING WALL,TBC BANK UZBEKISTAN,FCB ARTGROUP,Technology,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/a611be99781e44cfaa76018fb67e90b2?quality=85&format=webp,https://www.lovethework.com/work/entries/the-breathing-wall-769572,/awards/spikes_asia/2026/campaigns/the-breathing-wall-tbc-bank-uzbekistan-fcb-artgroup-2026-3/
Spikes Asia,2026,Outdoor,outdoor,TWO FRONTIERS OF HUMAN CRAFT: SAKE,DASSAI,ASAHI SHUZO,Consumer Goods,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/2451433e04b84705b635bb33933e9cdc?quality=85&format=webp,https://www.lovethework.com/work/entries/two-frontiers-of-human-craft-sake-772833,/awards/spikes_asia/2026/campaigns/two-frontiers-of-human-craft-sake-dassai-asahi-shuzo-2026/
Spikes Asia,2026,Outdoor,outdoor,11 FINGERS,KFC,HAVAS MALAYSIA,"Travel, Leisure, Retail, Restaurants & Fast Food Chains",Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/1a7b42237dac4331a61f211b79fcd5bf?quality=85&format=webp,https://www.lovethework.com/work/entries/11-fingers-769526,/awards/spikes_asia/2026/campaigns/11-fingers-kfc-havas-malaysia-2026/
Spikes Asia,2026,Outdoor,outdoor,ANZ SCAMMERS BLOOM,ANZ BANK NEW ZEALAND,TBWA\NEW ZEALAND,Live Advertising & Events,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/db84051db73942d18c507b86a7f050c3?quality=85&format=webp,https://www.lovethework.com/work/entries/anz-scammers-bloom-770587,/awards/spikes_asia/2026/campaigns/anz-scammers-bloom-anz-bank-new-zealand-tbwanew-zealand-2026-2/
Spikes Asia,2026,Outdoor,outdoor,BETTERVERSE,MITSUBISHI,SPA-HAKUHODO,Interactive Experiences,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/1e1de3fd42bb4c6ca2dac19eb6f9e28a?quality=85&format=webp,https://www.lovethework.com/work/entries/betterverse-771020,/awards/spikes_asia/2026/campaigns/betterverse-mitsubishi-spa-hakuhodo-2026/
Spikes Asia,2026,Outdoor,outdoor,HAIER FLOOR PLAN OVEN,HAIER,TBWA\NEW ZEALAND,Consumer Goods,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/b9fc51b94eee47408a04b84b93726979?quality=85&format=webp,https://www.lovethework.com/work/entries/haier-floor-plan-oven-770498,/awards/spikes_asia/2026/campaigns/haier-floor-plan-oven-haier-tbwanew-zealand-2026/
Spikes Asia,2026,Outdoor,outdoor,INTO ART,TELSTRA,+61,Ambient Outdoor,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/23bdbb0a20d440bfb57e1e9dd6d322e1?quality=85&format=webp,https://www.lovethework.com/work/entries/into-art-770534,/awards/spikes_asia/2026/campaigns/into-art-telstra-61-2026-3/
Spikes Asia,2026,Outdoor,outdoor,LIFE AFTER FIRE AND ASH,DISNEY,LEO,Corporate Purpose & Social Responsibility,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/e83ec84533dc420ebf94b35f06ff19f1?quality=85&format=webp,https://www.lovethework.com/work/entries/life-after-fire-and-ash-771111,/awards/spikes_asia/2026/campaigns/life-after-fire-and-ash-disney-leo-2026-3/
Spikes Asia,2026,Outdoor,outdoor,12 FINGERS,KFC,HAVAS MALAYSIA,"Travel, Leisure, Retail, Restaurants & Fast Food Chains",Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/5e2f1262144b4b2cbf31cbd4363e348f?quality=85&format=webp,https://www.lovethework.com/work/entries/12-fingers-769515,/awards/spikes_asia/2026/campaigns/12-fingers-kfc-havas-malaysia-2026/
