Track,Title,Brand,Agency,Category,Award Level,Board image
VIDEO _ MOVING IMAGE,SUNTORY TENNENSUI ENDLESS DAWN,SUNTORY,DENTSU CRAFT TOKYO,Overall Aesthetic Design,Gold,https://ascentialcdn.filespin.io/api/v1/conversion/5dbaa45e719f4a8d8a1878c5cba575ba
VIDEO _ MOVING IMAGE,IF YOU SEEK CAMPAIGN,TOURISM NEW ZEALAND,DDB NEW ZEALAND,UX & Journey Design,Silver,https://ascentialcdn.filespin.io/api/v1/conversion/de19b6375a584859947d67e20e5e39d6
VIDEO _ MOVING IMAGE,SHAH RUKH KHAN-MY-AD,MONDELEZ INDIA,OGILVY,Curation of Data,Silver,https://ascentialcdn.filespin.io/api/v1/conversion/e316d40299444f1b97732c9727a3765d
VIDEO _ MOVING IMAGE,KAMI,DOWN SYNDROME INTERNATIONAL,FORSMAN & BODENFORS,Digital Illustration,Bronze,https://ascentialcdn.filespin.io/api/v1/conversion/6a9d2f35a9934661aea2309988d41ccf
VIDEO _ MOVING IMAGE,PAVE IT FORWARD,INFINITI MOTOR COMPANY,BEACON COMMUNICATIONS,Native & Built-in Feature Integration,Bronze,https://ascentialcdn.filespin.io/api/v1/conversion/44bd3a7a762743249015d953389fba43
VIDEO _ MOVING IMAGE,VOICE WATCH,TOYOTA MOBILITY FOUNDATION,DENTSU INC,Data Storytelling,Bronze,https://ascentialcdn.filespin.io/api/v1/conversion/8b65e1c81d254109b4111229dcd9eb5d
VIDEO _ MOVING IMAGE,IF YOU SEEK CAMPAIGN,TOURISM NEW ZEALAND,DDB NEW ZEALAND,UI,Shortlist,https://ascentialcdn.filespin.io/api/v1/conversion/de19b6375a584859947d67e20e5e39d6
VIDEO _ MOVING IMAGE,THE FIRST DIGITAL NATION,THE GOVERNMENT OF TUVALU,THE MONKEYS PART OF ACCENTURE SONG,Digital Illustration,Shortlist,https://ascentialcdn.filespin.io/api/v1/conversion/173e5a08ab2d4ea7b7127a5ba1e6f1ee
VIDEO _ MOVING IMAGE,THE MASTERCARD SONIC TROPHY,MASTERCARD,MASTERCARD,Music / Sound Design,Shortlist,https://ascentialcdn.filespin.io/api/v1/conversion/152be746a3284033b477249acd0490f3
VIDEO _ MOVING IMAGE,THE UNFILTERED HISTORY TOUR,VICE WORLD NEWS,DENTSU CREATIVE,UX & Journey Design,Shortlist,https://ascentialcdn.filespin.io/api/v1/conversion/c427451c240c4ea39486b8421cce83f4
VIDEO _ MOVING IMAGE,HEALTHY AR STREAMERS,ZESPRI,DENTSU INC,Experience Design Multi-platform,Shortlist,https://ascentialcdn.filespin.io/api/v1/conversion/270c0742910b45d381dd238bcf66a0c2
VIDEO _ MOVING IMAGE,THE FIRST DIGITAL NATION,THE GOVERNMENT OF TUVALU,THE MONKEYS PART OF ACCENTURE SONG,Websites / Microsites,Shortlist,https://ascentialcdn.filespin.io/api/v1/conversion/3e33a917c89f4a88b2c4bbd6127291cd
VIDEO _ MOVING IMAGE,PAVE IT FORWARD,INFINITI MOTOR COMPANY,BEACON COMMUNICATIONS,Data Storytelling,Shortlist,https://ascentialcdn.filespin.io/api/v1/conversion/b55e9058ee0b4489897b399aee52b4bb
VIDEO _ MOVING IMAGE,SUNTORY TENNENSUI ENDLESS DAWN,SUNTORY,DENTSU CRAFT TOKYO,Data Visualisation,Shortlist,https://ascentialcdn.filespin.io/api/v1/conversion/5dbaa45e719f4a8d8a1878c5cba575ba
VIDEO _ MOVING IMAGE,ENDANGERED ORIGAMI,NASU ANIMAL KINGDOM,DENTSU DIGITAL INC,New Realities & Voice Activation,Shortlist,https://ascentialcdn.filespin.io/api/v1/conversion/f3b2ed32c3374411b8fe9a859f6284b7
VIDEO _ MOVING IMAGE,PROJECT RELATE,GOOGLE,TOASTER,New Realities & Voice Activation,Shortlist,https://ascentialcdn.filespin.io/api/v1/conversion/bbf4aa18b4b545108700d8679a958651
VIDEO _ MOVING IMAGE,SHAH RUKH KHAN-MY-AD,MONDELEZ INDIA,OGILVY,Innovative Use of Technology,Shortlist,https://ascentialcdn.filespin.io/api/v1/conversion/e316d40299444f1b97732c9727a3765d
VIDEO _ MOVING IMAGE,DOT PAD THE FIRST SMART TACTILE GRAPHICS DISPLAY,DOT,DOT INCORPORATION,Innovative Use of Technology,Shortlist,https://ascentialcdn.filespin.io/api/v1/conversion/dcc0e6f0d6544585ac0847afc0f9c54e
VIDEO _ MOVING IMAGE,ALL PLAYERS TOOL LAB,WITH ALS,DENTSU INC,Innovative Use of Technology,Shortlist,https://ascentialcdn.filespin.io/api/v1/conversion/4f83bacf400843e4991f7aa5599a7f6b
VIDEO _ MOVING IMAGE,VOICE WATCH,TOYOTA MOBILITY FOUNDATION,DENTSU INC,Innovative Use of Technology,Shortlist,https://ascentialcdn.filespin.io/api/v1/conversion/8b65e1c81d254109b4111229dcd9eb5d
VIDEO _ MOVING IMAGE,DSO50 A RELENTLESS PURSUIT,DSO NATIONAL LABORATORIES,MOTION FOR IMPACT,UI,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/07165e8ac3024779a70ac1611dd453d5
VIDEO _ MOVING IMAGE,KUBOTA FUTURE CUBE,KUBOTA CORPORATION,DENTSU INC,Digital Illustration,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/4d804e007d4341f89e24292cd0813407
VIDEO _ MOVING IMAGE,YORU NO PIERROT ADOART PROJECT,GOOGLE,ENJIN TOKYO,Digital Illustration,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/084fff79b939491494bb8ea2ff288999
VIDEO _ MOVING IMAGE,YOUR SCHOOL TALES ARE BACK TO HAUNT YOU,NETFLIX,GOODSTUPH THAILAND,Digital Illustration,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/2d2458cf16444dd18e5f1ab00be718cf
VIDEO _ MOVING IMAGE,STAR KIRAN BRAND FILM,STAR INDIA PRIVATE LIMITED,STAR INDIA,Digital Illustration,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/99b449f74975496182f572b845deb165
VIDEO _ MOVING IMAGE,KNORR THEIR FUTURE,KNORR,MULLENLOWE TREYNA,Digital Illustration,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/71a580db71bb46b29a51f8adf5f39033
VIDEO _ MOVING IMAGE,CTR THE CALL,CALLED TO RESCUE PHILIPPINES,SEVEN AD,Digital Illustration,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/27d12dfa74ab4575a4dbcf1e9f199a21
VIDEO _ MOVING IMAGE,YORU NO PIERROT ADOART PROJECT,GOOGLE,ENJIN TOKYO,Video / Moving Image,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/084fff79b939491494bb8ea2ff288999
VIDEO _ MOVING IMAGE,OPPO WACTC 3 SERIES AND SMART LIFE NEW PRODUCT LAUNCH CONFERENCE,OPPO,DOTWELL,Video / Moving Image,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/513dada0e4ff42b1aee13e4fd37897a4
VIDEO _ MOVING IMAGE,HINDUSTAN TIMES - MOTHERHOOD,HINDUSTAN TIMES,GOOD MORNING FILMS,Video / Moving Image,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/9aac7f5f05914285872dc8819d08254f
VIDEO _ MOVING IMAGE,PARACHUTE KALPAVRIKSHA - THE FARMER,PARACHUTE,GOOD MORNING FILMS,Video / Moving Image,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/6b59226a4abb4c46991abb805bfd5d73
VIDEO _ MOVING IMAGE,PROTECTION BEYOND IMAGINATION,PROCTER & GAMBLE,GREY,Digital Image Design,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/e746333ce508431097e4136b18426f5b
VIDEO _ MOVING IMAGE,META-PARADE SHARING PRIDE IN INNOVATION,HKSTP,HONG KONG SCIENCE & TECHNOLOGY PARKS CORPORATION,Digital Image Design,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/ae90b9f1123247d39bdc437bc034cbb5
VIDEO _ MOVING IMAGE,SND  CRAFTED UI SOUND ASSETS FOR UX DEVELOPERS,DENTSU,DENTSU INC,Music / Sound Design,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/1d37eaab69be480a8b13116d0c732a19
VIDEO _ MOVING IMAGE,CANVA SONIC BRANDING,CANVA,MASSIVEMUSIC,Music / Sound Design,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/a9cc858f89f140a0846e7fe0d5d19a7a
VIDEO _ MOVING IMAGE,LAVER CUP SONIC BRANDING,LAVER CUP,MASSIVEMUSIC,Music / Sound Design,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/81f64a09da0c43049bad7288aa4d2036
VIDEO _ MOVING IMAGE,THE ROCK N RIDE EXPERIENCE,KARPOS MULTIMEDIA,MULLENLOWE TREYNA,Music / Sound Design,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/b0953341619340388f8411dd45c80ed8
VIDEO _ MOVING IMAGE,HINDUSTAN TIMES - MOTHERHOOD,HINDUSTAN TIMES,GOOD MORNING FILMS,Music / Sound Design,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/a5b5a8431ee246d5873279eb5b170330
VIDEO _ MOVING IMAGE,CARREFOUR METAPUDU?LETS DO ZHONGYUAN PUDU THE WEB 30 WAY?,CARREFOUR,DENTSU X,Overall Aesthetic Design,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/b081f00373c34fedbb0af56997634a68
VIDEO _ MOVING IMAGE,YORU NO PIERROT ADOART PROJECT,GOOGLE,ENJIN TOKYO,Overall Aesthetic Design,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/084fff79b939491494bb8ea2ff288999
VIDEO _ MOVING IMAGE,EQUALITY - OUR FINAL FRONTIER,UN WOMEN AUSTRALIA,THE MONKEYS PART OF ACCENTURE SONG,Overall Aesthetic Design,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/157147417bb44928a11d5adf4df1173c
VIDEO _ MOVING IMAGE,WHAT THE 22 ZINE,FASTRACK,BRANDMOVERS,Overall Aesthetic Design,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/c6adb03ce1cb428bbed53baf45ace9a0
