Track,Title,Brand,Agency,Category,Award Level,Board image
FUNDRAISING & ADVOCACY,TAMPON FOR MENSTRUATION,VUOKKOSET,TBWA\Helsinki,OTC Products,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/6b7bb53f39df452f8c791b0a15d7dd1e
FUNDRAISING & ADVOCACY,LIVE LIFE IN THE GREEN,HEALTHERIES,PANIC STUDIO,Nutraceuticals,Submitted,https://ascentialcdn.filespin.io/api/v1/storyboard/6ae7b20d507345388b5e8715dea90881/storyboard_000008.jpg
FUNDRAISING & ADVOCACY,MEMORY SHOTS,KODAK,HAPPINESS AN FCB ALLIANCE,Health & Wellness Tech,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/aedbd5981bf144eda58a3dae26b38aeb
FUNDRAISING & ADVOCACY,SAMSUNG IMPULSE,SAMSUNG,CHEIL WORLDWIDE,Health & Wellness Tech,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/d101b6b9c1654fdf863a00ef9b608c81
FUNDRAISING & ADVOCACY,SAMSUNG THE ATM HIJACK,SAMSUNG,CHEIL,Health & Wellness Tech,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/3a3d981a63a345898b0f5893a5de497e
FUNDRAISING & ADVOCACY,MUSICAL MEMORIES,TEAM ALZHEIMER,PUBLICIS,Health & Wellness Tech,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/fd08c9ac55334d569a505ab1221da08a
FUNDRAISING & ADVOCACY,MISSED BIRTHDAYS,ITV X CALM,adam&eveDDB,Brand-led Education & Awareness,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/2ac9f2645cac40a3bbbdf044dc1a8ad2
FUNDRAISING & ADVOCACY,I HOPE THIS EMAIL FINDS YOU WELL,BEIERSDORF,PUBLICIS ONE TOUCH,Brand-led Education & Awareness,Submitted,https://ascentialcdn.filespin.io/api/v1/storyboard/13187c91366743f8897b49b5aa1bc646/storyboard_000008.jpg
FUNDRAISING & ADVOCACY,855-HOW-TO-QUIT-OPIOIDS,ANZEN HEALTH,SERVICEPLAN,Brand-led Education & Awareness,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/422ed0eb46f345d18b8f04a54907cda4
FUNDRAISING & ADVOCACY,THE VERY STUDIOUS BILLBOARDS,BIOGARAN,DDB PARIS,Brand-led Education & Awareness,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/11a077f95f474ba1bdc22aab1bfcc00b
FUNDRAISING & ADVOCACY,MASTERCLASS OF HAPPINESS,VISIT FINLAND,BUSINESS FINLAND,Brand-led Education & Awareness,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/dddb305cf6934d9bb726106f9c902281
FUNDRAISING & ADVOCACY,ZILVEREN KRUIS PUTS SHOT OF SUNSCREEN ON THE MENU,ZILVEREN KRUIS,NATWERK,Brand-led Education & Awareness,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/2226922335454055ab09b8832cbfd50a
FUNDRAISING & ADVOCACY,MORE THAN JUST CLOTHES,VANISH,HAVAS,Brand-led Education & Awareness,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/cf3d0ac83e27467faafa86de478d5f2f
FUNDRAISING & ADVOCACY,THE PAPER TOWEL PLEA,TORK,PUBLICIS LONDON,Brand-led Education & Awareness,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/cdd90b1946db48b2a3df3185f22461ef
FUNDRAISING & ADVOCACY,THE MEAL,MCDONALD S,LEO BURNETT,Brand-led Education & Awareness,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/f75cdaac804240c1818d0a329a4a8449
FUNDRAISING & ADVOCACY,NO PULSE,SATS,TRY,Brand-led Education & Awareness,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/b107c9b415d245cebaaf44e6d9c48b4a
FUNDRAISING & ADVOCACY,SUPERCUBE,KNORR,WEBER SHANDWICK,Brand-led Education & Awareness,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/be26abcfe01349a3959ba496a385a457
FUNDRAISING & ADVOCACY,MISSED BIRTHDAYS,ITV X CALM,adam&eveDDB,Brand-led Education & Awareness,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/2ac9f2645cac40a3bbbdf044dc1a8ad2
FUNDRAISING & ADVOCACY,I HOPE THIS EMAIL FINDS YOU WELL,BEIERSDORF,PUBLICIS ONE TOUCH,Brand-led Education & Awareness,Submitted,https://ascentialcdn.filespin.io/api/v1/storyboard/13187c91366743f8897b49b5aa1bc646/storyboard_000008.jpg
FUNDRAISING & ADVOCACY,PENTI PALPBOX,PENTI,VML,Brand-led Education & Awareness,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/28e431d6f1874415915b69a159e1f4e1
FUNDRAISING & ADVOCACY,ADOPT YOUR ALLERGIES,ALLEGRA,MRM WORLDWIDE,Brand-led Education & Awareness,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/070800c685cf4cee9971ff3ce4d5a67f
FUNDRAISING & ADVOCACY,CALL GLENN,CHILD FOCUS,VML BELGIUM,Non-profit-Foundation-led Education & Awareness,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/c6111e638ea74088b873ac8177c09ae5
FUNDRAISING & ADVOCACY,GET TRAINED SAVE LIVES! CAMPAIGN TO TEACH FOOTBALL FANS CPR,UEFA - ERC,UEFA,Non-profit-Foundation-led Education & Awareness,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/ccaf0f0fdbf142ddb487edc2ca476fb1
FUNDRAISING & ADVOCACY,40 YEARS,AIDES,STRIKE,Non-profit-Foundation-led Education & Awareness,Submitted,https://ascentialcdn.filespin.io/api/v1/storyboard/d2aeb8a4673e4a3a80b64f30dedd25ba/storyboard_000008.jpg
FUNDRAISING & ADVOCACY,40 YEARS,AIDES,STRIKE,Non-profit-Foundation-led Education & Awareness,Submitted,https://ascentialcdn.filespin.io/api/v1/storyboard/d2aeb8a4673e4a3a80b64f30dedd25ba/storyboard_000008.jpg
FUNDRAISING & ADVOCACY,KEMURI NO GIMAN,LILT - THE ITALIAN LEAGUE FOR THE FIGHT AGAINST CANCER,TBWA\ITALIA,Non-profit-Foundation-led Education & Awareness,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/55e0512d213c40c8b289899992e33cc0
FUNDRAISING & ADVOCACY,TEAR COUTURE LOOKBOOK,ACID SURVIVORS TRUST INTERNATIONAL ASTI,McCANN HEALTH,Non-profit-Foundation-led Education & Awareness,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/5c96da57a07c4b2784b6fb0675274ff1
FUNDRAISING & ADVOCACY,SANS GENDER,SANS GENDER,HAVAS LYNX,Non-profit-Foundation-led Education & Awareness,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/f954bc23404a4d618fba58dfb790feb1
FUNDRAISING & ADVOCACY,MUSICAL MEMORIES,TEAM ALZHEIMER,PUBLICIS,Non-profit-Foundation-led Education & Awareness,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/cfcf3832187d4b5b928d51a3da1cebb4
FUNDRAISING & ADVOCACY,CALL GLENN,CHILD FOCUS,VML BELGIUM,Non-profit-Foundation-led Education & Awareness,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/c6111e638ea74088b873ac8177c09ae5
FUNDRAISING & ADVOCACY,TEAR COUTURE LOOKBOOK,ACID SURVIVORS TRUST INTERNATIONAL ASTI,McCANN HEALTH,Non-profit-Foundation-led Education & Awareness,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/ed687daef40b4c0da7616e1455e09d4d
FUNDRAISING & ADVOCACY,TREMORS VS TREMORS,UNIVERSITY COLLEGE LONDON,INNOCEAN BERLIN,Non-profit-Foundation-led Education & Awareness,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/36754556c68044e0bdce9b12e4ea3a98
FUNDRAISING & ADVOCACY,PLAY FOR THE FUTURE,GREENPEACE,VML SPAIN,Non-profit-Foundation-led Education & Awareness,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/65e911d3332a4ce7be8c2f99113e9cbe
FUNDRAISING & ADVOCACY,CLICKBAIT THAT CARES,SIDACTION,THE GOOD COMPANY,Non-profit-Foundation-led Education & Awareness,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/bb14a0beb47a404297a73d5ebf8efc4e
FUNDRAISING & ADVOCACY,40 YEARS,AIDES,STRIKE,Non-profit-Foundation-led Education & Awareness,Submitted,https://ascentialcdn.filespin.io/api/v1/storyboard/d2aeb8a4673e4a3a80b64f30dedd25ba/storyboard_000008.jpg
FUNDRAISING & ADVOCACY,GA MED - SOME EXPERIENCES ARE HARD TO RETELL,HJERTEFORENINGEN & TRYGFONDEN,&Co - NoA,Non-profit-Foundation-led Education & Awareness,Submitted,https://ascentialcdn.filespin.io/api/v1/storyboard/a87a7617a7494c1f8e7ef64a03807f0c/storyboard_000008.jpg
FUNDRAISING & ADVOCACY,CLICKBAIT THAT CARES,SIDACTION,THE GOOD COMPANY,Non-profit-Foundation-led Education & Awareness,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/bb14a0beb47a404297a73d5ebf8efc4e
FUNDRAISING & ADVOCACY,CLICKBAIT THAT CARES,SIDACTION,THE GOOD COMPANY,Non-profit-Foundation-led Education & Awareness,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/bb14a0beb47a404297a73d5ebf8efc4e
FUNDRAISING & ADVOCACY,CALL GLENN,CHILD FOCUS,VML BELGIUM,Non-profit-Foundation-led Education & Awareness,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/c6111e638ea74088b873ac8177c09ae5
FUNDRAISING & ADVOCACY,GUSTAVE ROUSSY - A TRUE STORY,GUSTAVE ROUSSY,PUBLICIS CONSEIL,Non-profit-Foundation-led Education & Awareness,Submitted,https://ascentialcdn.filespin.io/api/v1/storyboard/b7eba9e84da94535a1d2d5ec6121a3f0/storyboard_000008.jpg
FUNDRAISING & ADVOCACY,THE MELANOMA LAW,SKIN CANCER UK,OGILVY,Non-profit-Foundation-led Education & Awareness,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/2442a42decdc48819e2dad22e2fc23de
FUNDRAISING & ADVOCACY,CALL GLENN,CHILD FOCUS,VML BELGIUM,Fundraising & Advocacy,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/c6111e638ea74088b873ac8177c09ae5
FUNDRAISING & ADVOCACY,LOSEV - OUR CHALLENGES,LOSEV,NISBETIYE,Fundraising & Advocacy,Submitted,https://ascentialcdn.filespin.io/api/v1/storyboard/c441d0d5aff74b5586ebeac6f0ca60e5/storyboard_000008.jpg
FUNDRAISING & ADVOCACY,GUSTAVE ROUSSY - A TRUE STORY,GUSTAVE ROUSSY,PUBLICIS CONSEIL,Fundraising & Advocacy,Submitted,https://ascentialcdn.filespin.io/api/v1/storyboard/b7eba9e84da94535a1d2d5ec6121a3f0/storyboard_000008.jpg
FUNDRAISING & ADVOCACY,CALL GLENN,CHILD FOCUS,VML BELGIUM,Fundraising & Advocacy,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/c6111e638ea74088b873ac8177c09ae5
FUNDRAISING & ADVOCACY,THE BLOOD LEAGUE,NORWEGIAN RED CROSS,MORGENSTERN,Fundraising & Advocacy,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/b8d69b9c0a014e07bddf3aea873fed07
FUNDRAISING & ADVOCACY,CALL GLENN,CHILD FOCUS,VML BELGIUM,Fundraising & Advocacy,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/c6111e638ea74088b873ac8177c09ae5
FUNDRAISING & ADVOCACY,GUSTAVE ROUSSY - A TRUE STORY,GUSTAVE ROUSSY,PUBLICIS CONSEIL,Fundraising & Advocacy,Submitted,https://ascentialcdn.filespin.io/api/v1/storyboard/b7eba9e84da94535a1d2d5ec6121a3f0/storyboard_000008.jpg
FUNDRAISING & ADVOCACY,MEMORY SHOTS,KODAK,HAPPINESS AN FCB ALLIANCE,Corporate Image & Communication,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/aedbd5981bf144eda58a3dae26b38aeb
FUNDRAISING & ADVOCACY,A LIFE MOVING FORWARD,SHELL,VML,Corporate Image & Communication,Submitted,https://ascentialcdn.filespin.io/api/v1/storyboard/68fab01beb834901be717f9122387502/storyboard_000008.jpg
FUNDRAISING & ADVOCACY,PFIZER - HERE S TO SCIENCE,PFIZER,PUBLICIS CONSEIL,Corporate Image & Communication,Submitted,https://ascentialcdn.filespin.io/api/v1/storyboard/e02bfcdeb15a46df8dbacfabc67a7769/storyboard_000008.jpg
FUNDRAISING & ADVOCACY,PFIZER - HERE S TO SCIENCE,PFIZER,PUBLICIS CONSEIL,Corporate Image & Communication,Submitted,https://ascentialcdn.filespin.io/api/v1/storyboard/e02bfcdeb15a46df8dbacfabc67a7769/storyboard_000008.jpg
FUNDRAISING & ADVOCACY,I HEAR BREATHING IN THE NIGHT,SHELL,VML,Corporate Image & Communication,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/43fe80ebb42c43f09d51281b37f1ba2e
FUNDRAISING & ADVOCACY,NORMAL THAT S HOW I FEEL,SHELL,VML,Corporate Image & Communication,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/6378deca55ef46e2adb20737b5927183
FUNDRAISING & ADVOCACY,I WOKE MYSELF WITH SCREAMING,SHELL,VML,Corporate Image & Communication,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/29d5e6f2ec29408090186f2a179bc071
FUNDRAISING & ADVOCACY,IT S SCRAPED INTO MY SKIN,SHELL,VML,Corporate Image & Communication,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/8227cf47d8b14eef9da3a059847f6d6b
FUNDRAISING & ADVOCACY,I HEAR BREATHING IN THE NIGHT,SHELL,VML,Corporate Image & Communication,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/43fe80ebb42c43f09d51281b37f1ba2e
FUNDRAISING & ADVOCACY,NORMAL THAT S HOW I FEEL,SHELL,VML,Corporate Image & Communication,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/6378deca55ef46e2adb20737b5927183
FUNDRAISING & ADVOCACY,I WOKE MYSELF WITH SCREAMING,SHELL,VML,Corporate Image & Communication,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/29d5e6f2ec29408090186f2a179bc071
FUNDRAISING & ADVOCACY,IT S SCRAPED INTO MY SKIN,SHELL,VML,Corporate Image & Communication,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/8227cf47d8b14eef9da3a059847f6d6b
FUNDRAISING & ADVOCACY,NO PULSE,SATS,TRY,Corporate Image & Communication,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/16256a3d2dde45d898b68e70ab99b48a
FUNDRAISING & ADVOCACY,PFIZER - HERE S TO SCIENCE,PFIZER,PUBLICIS CONSEIL,Corporate Image & Communication,Submitted,https://ascentialcdn.filespin.io/api/v1/storyboard/e02bfcdeb15a46df8dbacfabc67a7769/storyboard_000008.jpg
FUNDRAISING & ADVOCACY,I HOPE THIS EMAIL FINDS YOU WELL,BEIERSDORF,PUBLICIS ONE TOUCH,Corporate Image & Communication,Submitted,https://ascentialcdn.filespin.io/api/v1/storyboard/13187c91366743f8897b49b5aa1bc646/storyboard_000008.jpg
FUNDRAISING & ADVOCACY,MUSIC TO MY BRAIN,REGINA MARIA,PUBLICIS ROMANIA,Health Services & Facilities,Submitted,https://ascentialcdn.filespin.io/api/v1/storyboard/f1c43ba5cfc849dba689397e2a8a238c/storyboard_000008.jpg
FUNDRAISING & ADVOCACY,GUSTAVE ROUSSY - A TRUE STORY,GUSTAVE ROUSSY,PUBLICIS CONSEIL,Health Services & Facilities,Submitted,https://ascentialcdn.filespin.io/api/v1/storyboard/b7eba9e84da94535a1d2d5ec6121a3f0/storyboard_000008.jpg
FUNDRAISING & ADVOCACY,GUSTAVE ROUSSY - A TRUE STORY,GUSTAVE ROUSSY,PUBLICIS CONSEIL,Health Services & Facilities,Submitted,https://ascentialcdn.filespin.io/api/v1/storyboard/b7eba9e84da94535a1d2d5ec6121a3f0/storyboard_000008.jpg
FUNDRAISING & ADVOCACY,LAIKA 13,LANSFORSAKRINGAR GOTEBORG OCH BOHUSLAN,STENDAHLS,Insurance,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/3bbd45b44e324edc987342bb51e70d45
FUNDRAISING & ADVOCACY,FITBOWL,KARACA HOME,VML,Animal Health,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/e6c141614d7f45d08129ca8c666311e5
FUNDRAISING & ADVOCACY,IDENTITY DIAGNOSIS,ALEXION PHARMACEUTICALS,EDELMAN SPAIN,Direct to Patient,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/bb9eff500bf3485f8418ae9c836629f4
FUNDRAISING & ADVOCACY,IDENTITY DIAGNOSIS,ALEXION PHARMACEUTICALS,EDELMAN SPAIN,Direct to Patient,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/bb9eff500bf3485f8418ae9c836629f4
FUNDRAISING & ADVOCACY,FIRST DRIVE,FORD,VML SPAIN,Direct to Patient,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/61fc9e96a988408fa05c2c865910cfee
FUNDRAISING & ADVOCACY,THE SOUND OF AFIB CAMPAIGN,OMRON,OMRON HEALTHCARE,Direct to Patient,Submitted,https://ascentialcdn.filespin.io/api/v1/storyboard/10d9e5a968a143be8b6e7b209e048885/storyboard_000008.jpg
FUNDRAISING & ADVOCACY,SONIC DL,GE-DAKO,LANGLAND,Direct to Healthcare Professional,Submitted,https://ascentialcdn.filespin.io/api/v1/storyboard/55306963e40b4a1782bee13521ff93f1/storyboard_000008.jpg
FUNDRAISING & ADVOCACY,ADAPT AT YOUR RHYTHM,ELEKTA,LANGLAND,Direct to Healthcare Professional,Submitted,https://ascentialcdn.filespin.io/api/v1/storyboard/47deb4923d914182a664656088e81d59/storyboard_000008.jpg
FUNDRAISING & ADVOCACY,SONIC DL,GE-DAKO,LANGLAND,Direct to Healthcare Professional,Submitted,https://ascentialcdn.filespin.io/api/v1/storyboard/55306963e40b4a1782bee13521ff93f1/storyboard_000008.jpg
FUNDRAISING & ADVOCACY,OCREVUS REDEFINING MS TOGETHER,OCREVUS,DIGITAS HEALTH,Direct to Healthcare Professional,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/9c09085a02554f9cab68879b1bca9311
FUNDRAISING & ADVOCACY,NON-SYNTHETIC WATER,GEDEON RICHTER,GULLERS GRUPP,Direct to Healthcare Professional,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/05e3c5d736d742db8d0e28a9135a6f17
FUNDRAISING & ADVOCACY,UNSILENCED WORDS,BEIGENE SCIENCE,VML SPAIN,Patient Engagement,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/f7c6d94680544920963a665e5fb4fae9
FUNDRAISING & ADVOCACY,THE BALANCING ACT,ASTRAZENECA,VML,Healthcare Professional Engagement,Submitted,https://ascentialcdn.filespin.io/api/v1/storyboard/0fccad174d46462499e93fedeb56f991/storyboard_000008.jpg
FUNDRAISING & ADVOCACY,SCHLAFEN MIT ND,DUPIXENT,HAVAS LIFE BIRD & SCHULTE,Disease Awareness & Understanding,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/e117f439cc6c40f0b1a66b5dae0ff5a1
FUNDRAISING & ADVOCACY,THE SOUND OF AFIB CAMPAIGN,OMRON,OMRON HEALTHCARE,Disease Awareness & Understanding,Submitted,https://ascentialcdn.filespin.io/api/v1/storyboard/10d9e5a968a143be8b6e7b209e048885/storyboard_000008.jpg
FUNDRAISING & ADVOCACY,TOXIC ADS,PKU FOUNDATION & HOSPITAL SANT JOAN DE DEU,VML SPAIN,Disease Awareness & Understanding,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/1e56a48be2b54554b23a4532d254bb0c
FUNDRAISING & ADVOCACY,THE CANCER CURRENCY,EUROPA DONNA,VML,Disease Awareness & Understanding,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/b5c28fc2f36140f8a21bc5daae453c01
FUNDRAISING & ADVOCACY,SCHLAFEN MIT ND,DUPIXENT,HAVAS LIFE BIRD & SCHULTE,Disease Awareness & Understanding,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/35495945465242fd96b4cc1a3aeb68c7
DATA INTEGRATION,ROOM FOR EVERYONE,MASTERCARD,McCANN POLAND,Data Integration,Grand Prix,https://ascentialcdn.filespin.io/api/v1/conversion/d2c6ec6cba484a2eaac6f38d8d219c24
DATA INTEGRATION,855-HOW-TO-QUIT-OPIOIDS,ANZEN HEALTH,SERVICEPLAN,Data-Enhanced Creativity,Gold,https://ascentialcdn.filespin.io/api/v1/conversion/b7bd8684aa8340d5a6df32a9d4e4ed3a
DATA INTEGRATION,THE EVERYDAY TACTICIAN,XBOX,McCANN,Data-Enhanced Creativity,Silver,https://ascentialcdn.filespin.io/api/v1/conversion/7c2d069dafe1485c9e355a842cdb238d
DATA INTEGRATION,ANIMAL ALERTS,PETPACE,SERVICEPLAN,Use of Real-Time Data,Bronze,https://ascentialcdn.filespin.io/api/v1/conversion/c9c99261cd3644f1aa3c70b5efc92f91
DATA INTEGRATION,PINK CHIP,DEGIRO,AKQA,Creative Data Collection & Research,Bronze,https://ascentialcdn.filespin.io/api/v1/conversion/03899c95d60c4e0b825c5a8dcb44f3a0
DATA INTEGRATION,ROOM FOR EVERYONE,MASTERCARD,McCANN POLAND,Data-Enhanced Creativity,Shortlist,https://ascentialcdn.filespin.io/api/v1/conversion/d2c6ec6cba484a2eaac6f38d8d219c24
DATA INTEGRATION,SPACE TRASH SIGNS,PRIVATEER,SERVICEPLAN,Data Visualisation,Shortlist,https://ascentialcdn.filespin.io/api/v1/conversion/59f600f3f21341d3895c668a7d0b9ad6
DATA INTEGRATION,THE MISSING ALBUM,MISSING CHILDREN S NETWORK,PUBLICIS SPAIN,Data-technology,Shortlist,https://ascentialcdn.filespin.io/api/v1/conversion/c668e59f0e304e84a5f6f2559c23f300
DATA INTEGRATION,UNHIDE THE PRICE,DEUTSCHER SPARKASSEN- UND GIROVERBAND EV & S-COMMUNICATION SERVICES GMBH,JUNG VON MATT AG,Use of Real-Time Data,Shortlist,https://ascentialcdn.filespin.io/api/v1/conversion/52dcf855ebf44cfea1d0101181bb631d
DATA INTEGRATION,LETHAL TRENDS WARNING SYSTEM,MLL - THE MANNERHEIM LEAGUE FOR CHILD WELFARE,TBWA\Helsinki,Social Data & Insight,Shortlist,https://ascentialcdn.filespin.io/api/v1/conversion/c783545b693d46a7bca6601306bba7d3
DATA INTEGRATION,ANIMAL ALERTS,PETPACE,SERVICEPLAN,Creative Data Collection & Research,Shortlist,https://ascentialcdn.filespin.io/api/v1/conversion/8011a04e21ad42aa84bdf3eae95235f1
DATA INTEGRATION,FISHING FOR DATA,BANK BNP PARIBAS POLAND,BNP PARIBAS BANK POLSKA SA,Creative Data Collection & Research,Shortlist,https://ascentialcdn.filespin.io/api/v1/conversion/83fa7fc8c3cb4c0e8cf0acfe7c59d24b
DATA INTEGRATION,TREMORS VS TREMORS,UNIVERSITY COLLEGE LONDON,INNOCEAN BERLIN,Data-Enhanced Creativity,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/36754556c68044e0bdce9b12e4ea3a98
DATA INTEGRATION,OPEN TO DIVERSITY - CLOSED TO EXCLUSION THE MOST INCLUSIVE CHRISTMAS ADDRESS,OPEN TO DIVERSITY - CLOSED TO EXCLUSION,JUNG VON MATT AG,Data-Enhanced Creativity,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/4777985e2216457aa3f5d0e2bb634525
DATA INTEGRATION,THE ENDANGERED TYPEFACE,ANF|WWF & JARDIM ZOOLOGICO DE LISBOA,BAR OGILVY,Data-Enhanced Creativity,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/0bb780c02d684603a5765dc82f714105
DATA INTEGRATION,THE TOILET TIME,GEBERIT,INGO ZURICH,Data-Enhanced Creativity,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/6d483093ab084996a71ac2db74960193
DATA INTEGRATION,EXTINCTION DAYS,WORLD WILDLIFE FUND WWF,&Co - NoA,Data Storytelling,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/b8854de19a104196b9ffbb3ca7071631
DATA INTEGRATION,SOUND DRIVING,ST1,ST1,Data Storytelling,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/46eb2e2013904634868c704953504340
DATA INTEGRATION,400 METERS,O2,TRIAD ADVERTISING,Data Storytelling,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/7db4e03fb10b478b93713c6e10a640d0
DATA INTEGRATION,PLASTIC HERITAGE,PLASTIC ODYSSEY,SAATCHI & SAATCHI,Data Storytelling,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/c354a018d6cd43529cf865b1de93d6d8
DATA INTEGRATION,STATE OF DATING,FEELD,FEELD,Data Storytelling,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/20c4d2e9261e46018b35f64a8542ef1d
DATA INTEGRATION,THE TOILET TIME,GEBERIT,INGO ZURICH,Data Storytelling,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/6d483093ab084996a71ac2db74960193
DATA INTEGRATION,CUTCAKES,TERRE DES FEMMES,TBWA,Data Visualisation,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/399a30e7ddf54391af312a6ddef51380
DATA INTEGRATION,400 METERS,O2,TRIAD ADVERTISING,Data Visualisation,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/7db4e03fb10b478b93713c6e10a640d0
DATA INTEGRATION,THE CLIMATE CHANGED LOGO,PUBLICIS X THE UNITED NATIONS,PUBLICIS COMMUNICATIONS,Data Visualisation,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/54550e81e0844b55978a8f33ee614372
DATA INTEGRATION,THE ENDANGERED TYPEFACE,ANF|WWF & JARDIM ZOOLOGICO DE LISBOA,BAR OGILVY,Data Visualisation,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/0bb780c02d684603a5765dc82f714105
DATA INTEGRATION,ON THE WINGS OF ART,THE CULTURAMA SCHOLARSHIP,&PLAY STUDIO,Data Visualisation,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/8199adf34cab4aa59ff00087a42700c8
DATA INTEGRATION,GALAXY TIME,SAMSUNG,LEO BURNETT,Data Visualisation,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/eeca373c9be245639e5e436d5d9ace7c
DATA INTEGRATION,SPACE TRASH SIGNS,PRIVATEER,SERVICEPLAN,Data-technology,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/2e571a61334944ee88ab474d312813f9
DATA INTEGRATION,THE SOUND OF PRIDE,CIG ARCIGAY MILANO,TBWA\ITALIA,Data-technology,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/47e5293dad8740e4a8252662cf89e0fa
DATA INTEGRATION,FISHING FOR DATA,BANK BNP PARIBAS POLAND,BNP PARIBAS BANK POLSKA SA,Data-technology,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/83fa7fc8c3cb4c0e8cf0acfe7c59d24b
